time,symbol,tradeSize,tradePrice
14:35:53,STOCK_5226,-4.0,19.9
14:35:55,STOCK_5226,-4.0,19.7
14:35:55,STOCK_5226,1.0,19.75
14:35:55,STOCK_5226,1.0,19.75
14:35:55,STOCK_5226,-1.0,19.75
14:35:55,STOCK_5226,-1.0,19.75
14:35:58,STOCK_5226,1.0,20.4
14:35:58,STOCK_5226,-1.0,20.4
14:35:58,STOCK_5226,-1.0,20.4
14:35:58,STOCK_5226,-2.0,20.4
14:35:58,STOCK_5226,-1.0,20.45
14:35:58,STOCK_5226,2.0,20.4
14:36:04,STOCK_3561,1.0,56.1
14:36:04,STOCK_3561,1.0,56.1
14:36:04,STOCK_3561,-2.0,56.1
14:36:05,STOCK_3561,4.0,55.9
14:36:09,STOCK_5226,-1.0,20.7
14:36:09,STOCK_5226,-1.0,20.7
14:36:09,STOCK_5226,2.0,20.7
14:36:26,STOCK_3561,8.0,63.0
14:36:30,STOCK_5226,1.0,23.6
14:36:30,STOCK_5226,-1.0,23.55
14:36:30,STOCK_5226,-2.0,23.6
14:36:30,STOCK_5226,-3.0,23.6
14:36:30,STOCK_5226,1.0,23.6
14:36:35,STOCK_3561,3.0,64.25
14:36:35,STOCK_3561,2.0,64.25
14:36:35,STOCK_3561,-1.0,64.25
14:36:35,STOCK_3561,1.0,64.25
14:36:35,STOCK_3561,-1.0,64.25
14:36:38,STOCK_5226,-6.0,22.65
14:36:38,STOCK_5226,-2.0,22.65
14:36:40,STOCK_5226,-1.0,21.75
14:36:40,STOCK_5226,1.0,21.75
14:36:40,STOCK_5226,1.0,21.75
14:36:40,STOCK_5226,-1.0,21.75
14:36:54,STOCK_5050,8.0,4.0
14:36:56,STOCK_5050,3.0,4.15
14:36:56,STOCK_5050,-1.0,4.15
14:36:56,STOCK_5050,1.0,4.15
14:36:56,STOCK_5050,-1.0,4.15
14:36:56,STOCK_5050,-1.0,4.15
14:36:56,STOCK_5050,1.0,4.15
14:36:59,STOCK_5050,1.0,4.2
14:36:59,STOCK_5050,-2.0,4.2
14:36:59,STOCK_5050,2.0,4.2
14:36:59,STOCK_5050,3.0,4.2
14:37:05,STOCK_5050,-4.0,4.2
14:38:04,STOCK_4949,-1.0,35.6
14:38:04,STOCK_4949,-3.0,35.6
14:38:05,STOCK_4949,1.0,36.05
14:38:05,STOCK_4949,1.0,36.05
14:38:05,STOCK_4949,2.0,36.1
14:38:05,STOCK_4949,1.0,36.1
14:38:05,STOCK_4949,-2.0,36.1
14:38:05,STOCK_4949,1.0,36.05
14:38:08,STOCK_4949,-2.0,35.95
14:38:08,STOCK_4949,-1.0,35.95
14:38:08,STOCK_4949,-1.0,36.0
14:38:08,STOCK_4949,-1.0,36.0
14:38:08,STOCK_4949,-1.0,36.0
14:38:08,STOCK_4949,-1.0,36.0
14:38:08,STOCK_4949,1.0,36.0
14:38:17,STOCK_3870,-1.0,177.3
14:38:17,STOCK_3870,1.0,177.5
14:38:19,STOCK_4949,1.0,31.7
14:38:19,STOCK_4949,2.0,31.75
14:38:19,STOCK_4949,-1.0,31.75
14:38:19,STOCK_4949,-2.0,30.5
14:38:19,STOCK_4949,-1.0,30.5
14:38:19,STOCK_4949,1.0,30.5
14:38:21,STOCK_4949,-1.0,31.55
14:38:21,STOCK_4949,-2.0,31.55
14:38:21,STOCK_4949,-1.0,31.55
14:38:24,STOCK_4949,1.0,30.3
14:38:24,STOCK_4949,-1.0,30.3
14:38:24,STOCK_4949,2.0,30.3
14:38:27,STOCK_4949,2.0,30.1
14:38:27,STOCK_4949,-2.0,30.05
14:38:30,STOCK_4949,4.0,31.95
14:38:35,STOCK_3870,1.0,183.95
14:38:36,STOCK_3870,1.0,183.55
14:38:38,STOCK_3870,1.0,184.6
14:38:38,STOCK_3870,1.0,185.45
14:38:40,STOCK_3870,-1.0,184.35
14:38:41,STOCK_3870,-1.0,186.0
14:38:43,STOCK_3870,1.0,186.6
14:38:43,STOCK_3870,1.0,187.35
14:40:00,STOCK_3561,-1.0,71.5
14:40:00,STOCK_3561,-3.0,71.55
14:40:02,STOCK_3561,-4.0,73.65
14:40:03,STOCK_3561,4.0,73.1
14:40:07,STOCK_3561,4.0,74.85
14:40:10,STOCK_3561,3.0,75.7
14:40:10,STOCK_3561,-1.0,75.7
14:40:16,STOCK_3561,-4.0,75.8
14:40:28,STOCK_4949,-2.0,29.05
14:40:28,STOCK_4949,2.0,29.05
14:40:33,STOCK_5050,2.0,3.35
14:40:33,STOCK_5050,6.0,3.35
14:40:37,STOCK_5226,-1.0,21.6
14:40:37,STOCK_5226,-1.0,21.6
14:40:37,STOCK_5226,-1.0,21.6
14:40:37,STOCK_5226,1.0,21.6
14:40:37,STOCK_5226,-1.0,21.8
14:40:37,STOCK_5226,2.0,21.8
14:40:37,STOCK_5226,1.0,21.8
14:40:39,STOCK_5226,-1.0,21.75
14:40:39,STOCK_5226,2.0,21.75
14:40:39,STOCK_5226,1.0,21.8
14:40:42,STOCK_5226,-4.0,21.6
14:40:45,STOCK_5226,2.0,21.3
14:40:45,STOCK_5226,-1.0,21.35
14:40:45,STOCK_5226,-1.0,21.3
14:40:48,STOCK_5226,1.0,21.45
14:40:48,STOCK_5226,1.0,21.45
14:40:48,STOCK_5226,2.0,21.45
14:40:53,STOCK_5226,1.0,19.4
14:40:53,STOCK_5226,-1.0,19.4
14:40:53,STOCK_5226,-1.0,19.35
14:40:53,STOCK_5226,-1.0,19.35
14:40:55,STOCK_5226,3.0,19.75
14:40:55,STOCK_5226,1.0,19.75
14:40:57,STOCK_5226,-1.0,20.05
14:40:57,STOCK_5226,-1.0,20.1
14:40:57,STOCK_5226,1.0,20.1
14:40:57,STOCK_5226,-1.0,20.05
14:41:20,STOCK_4154,-4.0,8.1
14:41:20,STOCK_4154,4.0,8.1
14:41:28,STOCK_4154,4.0,7.05
14:41:32,STOCK_4154,-4.0,6.55
14:41:44,STOCK_4949,2.0,28.55
14:41:44,STOCK_4949,-2.0,28.55
14:41:45,STOCK_4949,-1.0,27.65
14:41:45,STOCK_4949,-1.0,27.65
14:41:45,STOCK_4949,-2.0,27.6
14:41:48,STOCK_4949,-4.0,27.1
14:44:06,STOCK_3561,-3.0,64.6
14:44:06,STOCK_3561,1.0,64.6
14:44:09,STOCK_5226,-4.0,19.95
14:44:11,STOCK_5226,-2.0,20.4
14:44:11,STOCK_5226,-1.0,20.4
14:44:11,STOCK_5226,-1.0,20.4
14:44:14,STOCK_5226,-2.0,21.2
14:44:14,STOCK_5226,-2.0,21.2
14:44:17,STOCK_5226,-1.0,21.5
14:44:17,STOCK_5226,-3.0,21.5
14:44:23,STOCK_3561,-1.0,69.7
14:44:23,STOCK_3561,-1.0,69.7
14:44:23,STOCK_3561,1.0,69.7
14:44:23,STOCK_3561,1.0,69.7
14:44:25,STOCK_3561,4.0,68.6
14:44:30,STOCK_5226,-4.0,21.0
14:44:32,STOCK_5226,-1.0,21.25
14:44:32,STOCK_5226,-1.0,21.25
14:44:32,STOCK_5226,-1.0,21.3
14:44:32,STOCK_5226,1.0,21.25
14:44:36,STOCK_3561,3.0,71.6
14:44:36,STOCK_3561,-1.0,71.55
14:44:38,STOCK_4154,-4.0,6.05
14:44:39,STOCK_3561,-1.0,77.2
14:44:39,STOCK_3561,3.0,77.15
14:44:43,STOCK_4154,4.0,5.55
14:44:45,STOCK_4949,4.0,18.6
14:44:49,STOCK_3870,1.0,146.65
14:44:49,STOCK_3870,1.0,146.7
14:44:49,STOCK_3870,1.0,146.75
14:44:49,STOCK_3870,-1.0,146.75
14:44:50,STOCK_4154,4.0,5.05
14:44:52,STOCK_3870,3.0,143.05
14:44:52,STOCK_3870,1.0,143.15
14:44:55,STOCK_3870,-1.0,142.3
14:44:55,STOCK_3870,1.0,142.25
14:45:06,STOCK_4949,-1.0,20.05
14:45:06,STOCK_4949,2.0,20.0
14:45:06,STOCK_4949,1.0,20.0
14:45:22,STOCK_4154,4.0,5.95
14:45:52,STOCK_4154,4.0,5.55
14:45:54,STOCK_4154,-4.0,5.25
14:45:55,STOCK_4154,1.0,5.35
14:45:55,STOCK_4154,1.0,5.35
14:45:55,STOCK_4154,1.0,5.35
14:45:55,STOCK_4154,-1.0,5.35
14:46:00,STOCK_4154,2.0,5.4
14:46:00,STOCK_4154,2.0,5.4
14:46:02,STOCK_4154,4.0,5.05
14:46:04,STOCK_4154,-4.0,4.85
14:46:10,STOCK_4154,2.0,5.05
14:46:10,STOCK_4154,2.0,5.05
14:46:12,STOCK_4949,-4.0,19.4
14:46:16,STOCK_4949,1.0,20.45
14:46:16,STOCK_4949,-1.0,20.5
14:46:16,STOCK_4949,1.0,20.5
14:46:16,STOCK_4949,1.0,20.5
14:46:19,STOCK_4949,1.0,21.3
14:46:19,STOCK_4949,-1.0,21.3
14:46:19,STOCK_4949,1.0,21.3
14:46:19,STOCK_4949,1.0,21.35
14:46:22,STOCK_4949,1.0,20.35
14:46:22,STOCK_4949,-1.0,20.4
14:46:22,STOCK_4949,-1.0,20.35
14:46:22,STOCK_4949,-1.0,20.35
14:46:25,STOCK_4949,-1.0,21.65
14:46:25,STOCK_4949,-2.0,21.6
14:46:25,STOCK_4949,-1.0,21.65
14:46:38,STOCK_4154,4.0,5.05
14:47:07,STOCK_5226,-1.0,20.35
14:47:07,STOCK_5226,-2.0,20.35
14:47:07,STOCK_5226,1.0,20.35
14:47:08,STOCK_5226,3.0,20.35
14:47:08,STOCK_5226,-1.0,20.4
14:47:08,STOCK_4154,4.0,5.05
14:47:11,STOCK_5226,-4.0,20.7
14:47:27,STOCK_4154,-4.0,5.0
14:47:28,STOCK_4154,-3.0,4.95
14:47:28,STOCK_4154,1.0,4.95
14:47:50,STOCK_4949,-1.0,19.4
14:47:50,STOCK_4949,1.0,19.4
14:47:50,STOCK_4949,-1.0,19.4
14:47:50,STOCK_4949,1.0,19.4
14:47:51,STOCK_4154,4.0,4.55
14:48:00,STOCK_4154,4.0,4.05
14:48:27,STOCK_4783,-1.0,65.6
14:48:27,STOCK_4783,1.0,65.6
14:48:27,STOCK_4783,1.0,65.55
14:48:27,STOCK_4783,1.0,65.55
14:48:50,STOCK_4783,-4.0,56.25
14:48:51,STOCK_4783,4.0,55.35
14:48:53,STOCK_4783,-4.0,54.7
14:48:56,STOCK_4783,-4.0,53.7
14:50:01,STOCK_4783,-4.0,53.1
14:50:04,STOCK_4783,-1.0,54.15
14:50:04,STOCK_4783,1.0,54.1
14:50:04,STOCK_4783,-1.0,54.05
14:50:04,STOCK_4783,1.0,54.05
14:50:17,STOCK_4783,1.0,47.05
14:50:17,STOCK_4783,-1.0,47.05
14:50:17,STOCK_4783,-2.0,47.0
14:50:20,STOCK_4783,4.0,45.05
14:50:22,STOCK_4783,2.0,48.1
14:50:22,STOCK_4783,-1.0,48.1
14:50:22,STOCK_4783,-1.0,48.15
14:50:25,STOCK_4783,-1.0,44.95
14:50:25,STOCK_4783,-3.0,44.9
14:50:53,STOCK_3561,1.0,99.25
14:50:53,STOCK_3561,-1.0,99.25
14:50:53,STOCK_3561,-1.0,99.3
14:50:53,STOCK_3561,-1.0,99.3
14:51:04,STOCK_3561,-1.0,105.1
14:51:04,STOCK_3561,1.0,105.1
14:51:04,STOCK_3561,-1.0,105.15
14:51:04,STOCK_3561,1.0,105.2
14:51:06,STOCK_3561,-1.0,100.35
14:51:06,STOCK_3561,-1.0,100.4
14:51:06,STOCK_3561,1.0,100.45
14:51:06,STOCK_3561,-1.0,100.45
14:51:10,STOCK_3561,4.0,108.4
14:52:06,STOCK_3561,1.0,87.8
14:52:07,STOCK_3561,-1.0,87.2
14:52:15,STOCK_3561,1.0,83.1
14:52:15,STOCK_3561,-1.0,83.05
14:52:17,STOCK_3561,1.0,80.05
14:52:17,STOCK_3561,1.0,80.0
14:52:20,STOCK_3561,1.0,78.6
14:52:20,STOCK_3561,1.0,78.6
14:52:23,STOCK_3561,-2.0,78.85
14:52:26,STOCK_3561,-1.0,74.45
14:52:26,STOCK_3561,-1.0,74.45
14:52:28,STOCK_3561,-1.0,70.05
14:52:28,STOCK_3561,-1.0,70.0
14:52:31,STOCK_3561,-1.0,70.65
14:52:31,STOCK_3561,-1.0,70.6
14:52:33,STOCK_3561,2.0,67.6
14:52:51,STOCK_4783,1.0,60.25
14:52:51,STOCK_4783,1.0,60.2
14:52:51,STOCK_4783,-1.0,60.15
14:52:51,STOCK_4783,1.0,60.15
14:52:58,STOCK_4783,1.0,58.45
14:52:58,STOCK_4783,-1.0,58.45
14:52:58,STOCK_4783,1.0,58.45
14:52:58,STOCK_4783,1.0,58.4
14:53:02,STOCK_4783,-4.0,61.9
14:53:22,STOCK_4783,-1.0,68.6
14:53:22,STOCK_4783,-1.0,68.65
14:53:22,STOCK_4783,1.0,68.55
14:53:22,STOCK_4783,1.0,68.6
14:53:23,STOCK_4783,-4.0,67.8
14:53:26,STOCK_4783,1.0,69.25
14:53:26,STOCK_4783,1.0,69.25
14:53:26,STOCK_4783,-1.0,69.3
14:53:26,STOCK_4783,1.0,69.3
14:53:28,STOCK_4783,1.0,72.9
14:53:28,STOCK_4783,1.0,73.0
14:53:28,STOCK_4783,2.0,72.95
14:53:31,STOCK_4783,1.0,76.1
14:53:31,STOCK_4783,-1.0,76.1
14:53:31,STOCK_4783,1.0,76.1
14:53:31,STOCK_4783,1.0,76.05
14:53:34,STOCK_4783,2.0,76.35
14:53:34,STOCK_4783,1.0,76.3
14:53:34,STOCK_4783,1.0,76.3
14:53:37,STOCK_4783,-4.0,69.25
14:53:58,STOCK_3561,4.0,62.95
14:55:17,STOCK_4783,-1.0,44.55
14:55:17,STOCK_4783,-1.0,44.55
14:55:17,STOCK_4783,1.0,44.6
14:55:17,STOCK_4783,1.0,44.6
14:55:18,STOCK_4783,1.0,44.8
14:55:18,STOCK_4783,1.0,44.8
14:55:18,STOCK_4783,1.0,44.75
14:55:18,STOCK_4783,1.0,44.75
14:55:20,STOCK_4783,-3.0,42.95
14:55:20,STOCK_4783,-1.0,43.0
14:55:26,STOCK_4783,-1.0,40.15
14:55:26,STOCK_4783,3.0,40.2
14:55:29,STOCK_4783,-3.0,40.7
14:55:29,STOCK_4783,-1.0,40.65
14:55:54,STOCK_3561,1.0,80.2
14:55:54,STOCK_3561,-1.0,80.0
14:55:56,STOCK_3561,-1.0,79.3
14:55:56,STOCK_3561,-1.0,80.0
14:55:58,STOCK_3561,1.0,80.0
14:55:59,STOCK_3561,1.0,79.8
14:56:04,STOCK_5226,1.0,23.45
14:56:04,STOCK_5226,-1.0,23.45
14:56:04,STOCK_5226,-2.0,23.5
14:56:06,STOCK_5226,-1.0,21.75
14:56:06,STOCK_5226,-1.0,21.7
14:56:06,STOCK_5226,-2.0,21.7
14:56:09,STOCK_5226,1.0,20.5
14:56:09,STOCK_5226,1.0,20.5
14:56:09,STOCK_5226,-2.0,20.45
14:56:36,STOCK_3561,4.0,86.2
14:56:47,STOCK_3561,4.0,86.4
14:58:14,STOCK_3561,-1.0,74.55
14:58:14,STOCK_3561,1.0,77.9
14:58:29,STOCK_3561,1.0,71.4
14:58:29,STOCK_3561,-1.0,71.4
14:58:32,STOCK_3561,-2.0,76.1
14:59:18,STOCK_3561,-1.0,64.85
14:59:18,STOCK_3561,1.0,64.8
14:59:20,STOCK_3561,-2.0,66.4
14:59:25,STOCK_3561,-1.0,69.95
14:59:25,STOCK_3561,-1.0,69.95
14:59:54,STOCK_3870,-1.0,152.9
14:59:54,STOCK_3870,1.0,152.55
14:59:56,STOCK_3870,-1.0,152.75
14:59:56,STOCK_3870,-1.0,151.3
14:59:59,STOCK_3870,1.0,151.15
14:59:59,STOCK_3870,1.0,152.4
15:00:11,STOCK_3870,-1.0,173.3
15:00:11,STOCK_3870,1.0,173.3
15:00:11,STOCK_3870,1.0,172.85
15:00:11,STOCK_3870,-1.0,172.95
15:00:12,STOCK_3870,1.0,170.45
15:00:12,STOCK_3870,1.0,172.95
15:00:17,STOCK_3561,1.0,45.35
15:00:18,STOCK_3561,-1.0,45.0
15:00:23,STOCK_3870,1.0,162.85
15:00:24,STOCK_3870,1.0,161.25
15:00:30,STOCK_4783,1.0,63.0
15:00:30,STOCK_4783,-1.0,62.95
15:00:30,STOCK_4783,1.0,62.9
15:00:30,STOCK_4783,1.0,63.0
15:00:50,STOCK_3561,-1.0,57.7
15:00:50,STOCK_3561,-1.0,58.05
15:01:14,STOCK_3561,2.0,51.7
15:01:19,STOCK_3561,-2.0,51.05
15:01:38,STOCK_5226,1.0,6.05
15:01:38,STOCK_5226,2.0,6.05
15:01:38,STOCK_5226,1.0,6.05
15:01:41,STOCK_5226,3.0,5.55
15:01:41,STOCK_5226,-1.0,5.55
15:01:43,STOCK_5226,-4.0,5.05
15:01:43,STOCK_3561,2.0,41.65
15:01:45,STOCK_3561,-2.0,40.5
15:01:56,STOCK_5226,3.0,4.55
15:01:56,STOCK_5226,-1.0,4.55
15:01:58,STOCK_3561,-1.0,38.65
15:01:58,STOCK_3561,1.0,38.6
15:02:00,STOCK_3561,-1.0,39.6
15:02:00,STOCK_3561,1.0,39.6
15:02:21,STOCK_4949,-4.0,7.05
15:02:28,STOCK_4949,-1.0,6.55
15:02:28,STOCK_4949,1.0,6.55
15:02:28,STOCK_4949,1.0,6.55
15:02:28,STOCK_4949,-1.0,6.55
15:02:29,STOCK_4949,4.0,6.05
15:02:29,STOCK_4949,-4.0,5.55
15:02:30,STOCK_4949,-4.0,5.05
15:02:34,STOCK_4949,1.0,4.55
15:02:36,STOCK_3561,2.0,68.25
15:02:36,STOCK_4949,2.0,4.55
15:02:36,STOCK_4949,-1.0,4.55
15:02:38,STOCK_3561,-2.0,72.7
15:02:40,STOCK_4949,3.0,4.05
15:02:40,STOCK_4949,-1.0,4.05
15:02:42,STOCK_3561,1.0,79.6
15:02:42,STOCK_3561,1.0,79.6
15:02:45,STOCK_3561,-2.0,86.45
15:02:48,STOCK_3561,2.0,86.15
15:02:50,STOCK_3561,2.0,77.2
15:02:53,STOCK_3561,-1.0,82.15
15:02:53,STOCK_3561,1.0,82.15
15:02:56,STOCK_3561,2.0,88.0
15:02:59,STOCK_3561,2.0,89.7
15:03:02,STOCK_3561,1.0,87.85
15:03:02,STOCK_3561,-1.0,87.8
15:03:08,STOCK_3870,1.0,131.0
15:03:09,STOCK_3870,-1.0,130.45
15:03:17,STOCK_3870,-1.0,127.35
15:03:17,STOCK_3870,1.0,127.3
15:03:21,STOCK_3870,-1.0,121.7
15:03:21,STOCK_3870,-1.0,120.05
15:03:30,STOCK_3870,-1.0,121.75
15:03:30,STOCK_3870,-1.0,121.5
15:03:33,STOCK_3870,1.0,119.95
15:03:33,STOCK_3870,1.0,118.8
15:03:36,STOCK_3870,1.0,119.55
15:03:36,STOCK_3870,1.0,119.55
15:03:38,STOCK_3870,1.0,114.55
15:03:38,STOCK_3870,-1.0,115.15
15:03:42,STOCK_4783,4.0,30.4
15:03:43,STOCK_4783,2.0,29.9
15:03:43,STOCK_4783,-2.0,29.9
15:03:46,STOCK_4783,1.0,27.8
15:03:46,STOCK_4783,-3.0,27.75
15:03:48,STOCK_4783,-1.0,25.75
15:03:48,STOCK_4783,-1.0,25.75
15:03:48,STOCK_4783,-2.0,25.7
15:03:51,STOCK_4783,-4.0,25.35
15:03:54,STOCK_4783,2.0,24.9
15:03:54,STOCK_4783,-1.0,24.9
15:03:54,STOCK_4783,1.0,24.85
15:03:56,STOCK_4783,2.0,24.55
15:03:56,STOCK_4783,-2.0,24.55
15:03:58,STOCK_4783,1.0,21.1
15:03:58,STOCK_4783,-1.0,21.05
15:03:58,STOCK_4783,1.0,21.05
15:03:58,STOCK_4783,-1.0,21.05
15:04:01,STOCK_4783,1.0,18.35
15:04:01,STOCK_4783,1.0,18.4
15:04:01,STOCK_4783,-1.0,18.4
15:04:01,STOCK_4783,-1.0,18.35
15:04:06,STOCK_3870,-4.0,93.7
15:04:08,STOCK_3870,-4.0,96.6
15:04:12,STOCK_3870,-1.0,95.3
15:04:12,STOCK_3870,-1.0,95.35
15:04:12,STOCK_3870,-2.0,95.35
15:04:25,STOCK_4949,2.0,2.4
15:04:25,STOCK_4949,2.0,2.4
15:04:25,STOCK_4949,2.0,2.4
15:04:25,STOCK_4949,-2.0,2.4
15:04:32,STOCK_4949,7.0,2.35
15:04:32,STOCK_4949,1.0,2.35
15:04:58,STOCK_3561,1.0,99.85
15:04:58,STOCK_3561,1.0,99.85
15:04:58,STOCK_3561,1.0,99.85
15:04:58,STOCK_3561,-1.0,99.85
15:05:02,STOCK_3561,4.0,99.7
15:05:06,STOCK_3561,-3.0,97.65
15:05:06,STOCK_3561,1.0,97.6
15:05:25,STOCK_4783,-4.0,15.0
15:05:27,STOCK_4783,1.0,14.05
15:05:27,STOCK_4783,-1.0,14.05
15:05:27,STOCK_4783,-1.0,14.05
15:05:27,STOCK_4783,-1.0,14.05
15:05:32,STOCK_3870,-1.0,91.2
15:05:32,STOCK_3870,-1.0,91.15
15:05:32,STOCK_3870,1.0,91.15
15:05:32,STOCK_3870,1.0,91.3
15:05:36,STOCK_3870,-1.0,85.9
15:05:36,STOCK_3870,-1.0,85.95
15:05:36,STOCK_3870,-1.0,85.9
15:05:36,STOCK_3870,1.0,85.9
15:05:41,STOCK_3561,-4.0,124.25
15:05:43,STOCK_3561,1.0,125.7
15:05:43,STOCK_3561,2.0,125.9
15:05:43,STOCK_3561,-1.0,125.9
15:05:45,STOCK_3561,-3.0,127.75
15:05:45,STOCK_3561,1.0,127.75
15:05:47,STOCK_3561,4.0,117.15
15:06:01,STOCK_4949,8.0,1.75
15:06:13,STOCK_3561,4.0,122.05
15:06:21,STOCK_4949,-2.0,1.6
15:06:21,STOCK_4949,4.0,1.6
15:06:21,STOCK_4949,1.0,1.6
15:06:21,STOCK_4949,1.0,1.6
15:06:32,STOCK_3561,-1.0,123.9
15:06:32,STOCK_3561,1.0,123.9
15:06:32,STOCK_3561,2.0,123.9
15:06:39,STOCK_3561,-2.0,122.85
15:06:39,STOCK_3561,1.0,122.95
15:06:39,STOCK_3561,-1.0,123.0
15:06:49,STOCK_4949,-5.0,1.45
15:06:49,STOCK_4949,3.0,1.45
15:06:59,STOCK_4949,5.0,1.4
15:06:59,STOCK_4949,-3.0,1.4
15:07:04,STOCK_4949,1.0,1.4
15:07:04,STOCK_4949,1.0,1.4
15:07:04,STOCK_4949,-5.0,1.4
15:07:04,STOCK_4949,-1.0,1.4
15:07:06,STOCK_4949,8.0,1.45
15:07:24,STOCK_3561,4.0,130.1
15:09:28,STOCK_3561,-4.0,110.5
15:09:56,STOCK_3870,-1.0,77.55
15:09:56,STOCK_3870,-1.0,77.55
15:09:56,STOCK_3870,-1.0,77.5
15:09:56,STOCK_3870,1.0,77.6
15:09:57,STOCK_3870,-2.0,77.2
15:09:57,STOCK_3870,1.0,77.1
15:09:57,STOCK_3870,-1.0,77.1
15:10:34,STOCK_3870,-1.0,75.3
15:10:34,STOCK_3870,-1.0,75.25
15:10:34,STOCK_3870,-2.0,75.25
15:10:42,STOCK_3870,2.0,74.75
15:10:42,STOCK_3870,1.0,74.75
15:10:42,STOCK_3870,-1.0,74.75
15:14:25,STOCK_3561,-1.0,100.5
15:14:25,STOCK_3561,1.0,100.5
15:14:25,STOCK_3561,-1.0,100.45
15:14:25,STOCK_3561,-1.0,100.45
15:14:26,STOCK_3561,-1.0,99.9
15:14:26,STOCK_3561,1.0,99.95
15:14:26,STOCK_3561,2.0,99.85
15:14:29,STOCK_3561,2.0,102.9
15:14:29,STOCK_3561,-1.0,102.9
15:14:29,STOCK_3561,1.0,102.95
15:14:32,STOCK_3561,-4.0,102.75
15:14:53,STOCK_3561,-4.0,98.9
15:14:57,STOCK_3561,-4.0,95.05
15:14:59,STOCK_3561,-1.0,95.25
15:14:59,STOCK_3561,1.0,95.1
15:14:59,STOCK_3561,-1.0,95.05
15:14:59,STOCK_3561,1.0,95.05
